QQNO,system,animal_type,breed,age,live_weight_LW,mature_weight_MW,weight_gain_WG,milk_yield,milk_fat,kg_FPCM_year,Cfi,Ca,Cp,C,dig_energy,Ym,NEm,NEa,NEl,NEp,NEg,REM,REG,GE,EntFerm kgCH4,ASH,VS,bo,mms_pasture,mms_spread,mms_drylot,mms_solidstore,mms_composted,mms_liquid,mms_biogas,mms_burn,MMS%sold,MCFpasture,MCFspread,MCFdrylot,MCFsolidstore,MCFcomposted,MCFliquid,MCFbiogas,MCFburn,MCFsold,Sum of MCF*MMS,MMCH4EF,CP%,N_intake,N_retention,Nex,EF3pasture dep,EF3spread,EF3drylot,EF3solidstore,EF3composted,EF3liquid,EF3biogas,EF3burn,EF3sold,Fracgas/100pasture dep,Fracgas/100spread,Fracgas/100drylot,Fracgas/100solidstore,Fracgas/100composted,Fracgas/100liquid,Fracgas/100biogas,Fracgas/100burn,Fracgas/100sold,Fracleach/100pasture dep,Fracleach/100spread,Fracleach/100drylot,Fracleach/100solidstore,Fracleach/100composted,Fracleach/100liquid,Fracleach/100biogas,Fracleach/100burn,Fracleach/100sold,N2O_direct (kgN2O),EF4,N_volat (kgN2O),EF5,N_leach kgN2O,feed_kgCO2,feed transport_kgCO2,% of year present,EntFerm_kgCO2e,MMCH4_kgCO2e,N2O_direct_kgCO2e,N_volat_kgCO2e,Nleach_kgCO2e,feed_kgCO2,feed_transport_kgCO2,On-farm total kgCO2e,ann FPCM adjusted
357,1,9,1,12,251.7461366,348.7317615,0.26005656,0,0,0,0.322,0,0,0.8,58.7,6.5,20.35063582,0,0,0,4.652460537,0.488889381,0.269039635,100.3732589,42.79165439,0.08,2.267293191,0.135,0,0,0,1,0,0,0,0,0,0,0,0,0.04,0,0,0,0,0,0.04,2.994119369,8,0.069635648,0.005918138,25.2665903,0,0,0,0.005,0,0,0,0,0,0,0,0,0.3,0,0,0,0,0,0,0,0,0.3,0,0,0,0,0,0.19852321,0.01,0.119113926,0.0075,0.089,123.5691066,0,1,1069.79136,74.85298422,59.15991644,35.49594986,26.6219624,123.5691066,0,1389.491279,0
358,1,4,1,48,312.5739364,348.7317615,0,2.31975,4,855.6838628,0.386,0,0,0.8,59.25051885,6.5,28.6947124,0,7.1216325,0,0,0.491388274,0.272968183,123.0167693,52.44515455,0.08,2.745009035,0.17,0,0,0,1,0,0,0,0,0,0,0,0,0.04,0,0,0,0,0,0.04,4.564785324,8.171881452,0.087178619,0.011998707,31.43839488,0,0,0,0.005,0,0,0,0,0,0,0,0,0.3,0,0,0,0,0,0,0,0,0.3,0,0,0,0,0,0.24701596,0.01,0.148209576,0.0075,0.111,244.1282805,0,1,1311.128864,114.1196331,73.610756,44.1664536,33.1248402,244.1282805,0,1820.278827,855.6838628
358,1,9,1,24,271.0891915,348.7317615,0.26005656,0,0,0,0.322,0,0,0.8,58.87211726,6.5,21.51245741,0,0,0,4.918070376,0.489677995,0.270278923,105.53064,44.99037618,0.08,2.374734093,0.135,0,0,0,1,0,0,0,0,0,0,0,0,0.04,0,0,0,0,0,0.04,3.136002601,8.490737509,0.077704756,0.00561938,28.20285764,0,0,0,0.005,0,0,0,0,0,0,0,0,0.3,0,0,0,0,0,0,0,0,0.3,0,0,0,0,0,0.221593881,0.01,0.132956329,0.0075,0.1,249.1103979,0.192329904,1,1124.759405,78.40006502,66.03497667,39.620986,29.7157395,249.1103979,0.192329904,1587.8339,0
359,2,5,1,60,276.068987,348.7317615,0,5.698087742,4,2101.847927,0.370219178,0.096804825,0.1,0.8,60.15907776,6.5,25.0739138,2.427275833,17.49312937,2.50739138,0,0.495366365,0.279232116,159.3975208,67.95518743,0.08,3.48459814,0.17,0,0,0,1,0,0,0,0,0,0,0,0,0.04,0,0,0,0,0,0.04,5.794677631,10.86112738,0.150134355,0.029472868,53.18395462,0,0,0,0.005,0,0,0,0,0,0,0,0,0.3,0,0,0,0,0,0,0,0,0.3,0,0,0,0,0,0.417873929,0.01,0.250724358,0.0075,0.188,3.475340632,0,1,1698.879686,144.8669408,124.5264309,74.71585854,56.0368939,3.475340632,0,2102.50115,2101.847927
359,2,5,1,60,233.3105627,348.7317615,0,1.823327525,4,672.5690009,0.370219178,0.092816716,0.1,0.8,60.156127,6.5,22.10088746,2.051331794,5.597615502,2.210088746,0,0.495353732,0.279212204,107.2532409,45.72476443,0.08,2.344826924,0.17,0,0,0,1,0,0,0,0,0,0,0,0,0.04,0,0,0,0,0,0.04,3.899306485,10.83668548,0.100793031,0.009431004,36.44249479,0,0,0,0.005,0,0,0,0,0,0,0,0,0.3,0,0,0,0,0,0,0,0,0.3,0,0,0,0,0,0.286333888,0.01,0.171800333,0.0075,0.129,3.475340632,0,1,1143.119111,97.48266213,85.32749851,51.19649911,38.39737433,3.475340632,0,1418.998485,672.5690009
359,2,7,5,12,242.416111,348.7317615,0.419705907,0,0,0,0.322,0.107742242,0,0.8,60.15508881,6.5,19.78230901,2.131390325,0,0,7.645802254,0.495349287,0.279205197,119.0639955,50.75998731,0.08,2.603101509,0.135,0,0,0,1,0,0,0,0,0,0,0,0,0.04,0,0,0,0,0,0.04,3.43757776,10.82815712,0.111804327,0.009396991,40.42510166,0,0,0,0.005,0,0,0,0,0,0,0,0,0.3,0,0,0,0,0,0,0,0,0.3,0,0,0,0,0,0.317625799,0.01,0.190575479,0.0075,0.143,3.475340632,0,1,1268.999683,85.93944401,94.65248804,56.79149282,42.59361962,3.475340632,0,1552.452068,0
360,3,5,1,24,342.0736116,348.7317615,0,12.06128767,4,4449.035122,0.375479452,0.066176687,0.021352313,0.8,61.42095164,6.5,29.86591709,1.97642744,37.02815315,0.637706415,0,0.500604522,0.287499884,226.0605387,96.37531503,0.08,4.7996787,0.17,0,0,0,1,0,0,0,0,0,0,0,0,0.04,0,0,0,0,0,0.04,7.981577697,9.938421512,0.194834465,0.062385971,66.67802754,0,0,0,0.005,0,0,0,0,0,0,0,0,0.3,0,0,0,0,0,0,0,0,0.3,0,0,0,0,0,0.523898788,0.01,0.314339273,0.0075,0.236,308.0562492,0.057698971,1,2409.382876,199.5394424,156.1218388,93.67310326,70.25482744,308.0562492,0.057698971,3237.086036,4449.035122
360,3,6,1,60,408.1150248,348.7317615,0,9.907486301,4,3654.564565,0.375479452,0.069162514,0.021352313,0.8,60.50306818,6.5,34.09361975,2.35800046,30.41598295,0.727977646,0,0.49682662,0.281534625,224.8723446,95.86875786,0.08,4.877374784,0.17,0,0,0,1,0,0,0,0,0,0,0,0,0.04,0,0,0,0,0,0.04,8.110781623,10.17229952,0.198371282,0.051245619,68.6950523,0,0,0,0.005,0,0,0,0,0,0,0,0,0.3,0,0,0,0,0,0,0,0,0.3,0,0,0,0,0,0.539746839,0.01,0.323848104,0.0075,0.243,34.27704916,0,1,2396.718946,202.7695406,160.8445582,96.5067349,72.38005117,34.27704916,0,2963.49688,3654.564565
360,3,5,1,65.3938405,387.8997308,348.7317615,0,12.46690849,4,4598.656069,0.373592767,0.068634538,0.07332911,0.8,61.27377715,6.5,32.6541263,2.241200858,38.27340907,2.39449803,0,0.500010145,0.286560555,246.6363417,105.1472993,0.08,5.254640734,0.17,0,0,0,1,0,0,0,0,0,0,0,0,0.04,0,0,0,0,0,0.04,8.738152262,10.05398362,0.215039804,0.064484009,73.42820893,0,0,0,0.005,0,0,0,0,0,0,0,0,0.3,0,0,0,0,0,0,0,0,0.3,0,0,0,0,0,0.576935927,0.01,0.346161556,0.0075,0.26,308.0562492,0.057698971,1,2628.682483,218.4538065,171.9269063,103.1561438,77.36710785,308.0562492,0.057698971,3507.700395,4598.656069
361,1,6,2,65.9130116,413.7231837,348.7317615,0,2.076123288,4,765.817521,0.373550685,0,0.044681246,0.8,53.33431932,6.5,34.26746127,0,6.373698493,1.531112851,0,0.460544398,0.224764585,171.6914799,73.19641261,0.08,4.337645768,0.17,0.079166667,0.079166667,0.316666667,0.225,0.2,0.041666667,0,0,0.058333333,0.015,0.005,0.015,0.04,0.005,0.26,0,0,0,0.027166667,4.898995328,6.125014164,0.091196769,0.010738569,32.929368,0.02,0.005,0.02,0.005,0.006,0.005,0,0,0,0.2,0.07,0.2,0.3,0.3,0.4,0,0,0,0.3,0.3,0.3,0.3,0.3,0.3,0,0,0,0.561230115,0.01,0.118434,0.0075,0.11,1112.303643,9.493817636,1,1829.910315,122.4748832,167.2465744,35.29333205,32.6718721,1112.303643,9.493817636,3309.394438,765.817521
361,1,7,2,7.727272727,183.2562623,348.7317615,0.419705907,0,0,0,0.322,0,0,0.8,54.74016247,6.5,16.03799191,0,0,0,6.198635085,0.468733366,0.237507005,110.1829819,46.97378697,0.08,2.706443427,0.135,0.079166667,0.079166667,0.316666667,0.225,0.2,0.041666667,0,0,0.058333333,0.015,0.005,0.015,0.04,0.005,0.26,0,0,0,0.027166667,2.427374264,6.424382623,0.061386028,0.011024765,22.15888041,0.02,0.005,0.02,0.005,0.006,0.005,0,0,0,0.2,0.07,0.2,0.3,0.3,0.4,0,0,0,0.3,0.3,0.3,0.3,0.3,0.3,0,0,0,0.377663823,0.01,0.079696788,0.0075,0.074,186.3240411,3.934749296,1,1174.344674,60.6843566,112.5438193,23.74964269,21.98560587,186.3240411,3.934749296,1583.566889,0
361,1,3,1,12,168.2575484,483.2014829,0.145692495,0,0,0,0.322,0,0,1.2,54.74016247,6.5,15.04308083,0,0,0,1.052220336,0.468733366,0.237507005,66.72124034,28.44494927,0.08,1.638885237,0.135,0.079166667,0.079166667,0.316666667,0.225,0.2,0.041666667,0,0,0.058333333,0.015,0.005,0.015,0.04,0.005,0.26,0,0,0,0.027166667,1.469895068,6.424382623,0.037172273,0.005063757,13.49917533,0.02,0.005,0.02,0.005,0.006,0.005,0,0,0,0.2,0.07,0.2,0.3,0.3,0.4,0,0,0,0.3,0.3,0.3,0.3,0.3,0.3,0,0,0,0.230072552,0.01,0.04855123,0.0075,0.045,174.9396801,3.694336915,1,711.1237318,36.74737671,68.56162047,14.46826666,13.3936166,174.9396801,3.694336915,1022.928629,0
362,2,4,1,36,518.5762597,348.7317615,0,3.446082192,4,1271.152892,0.375479452,0,0.021352313,0.8,58.46100548,6.5,40.80333385,0,10.57947233,0.871245563,0,0.4877831,0.267301911,183.242809,78.12103582,0.08,4.161039465,0.17,0.125,0.125,0.2,0.45,0.1,0,0,0,0,0.015,0.005,0.015,0.04,0.005,0,0,0,0,0.024,4.15173538,7.015966758,0.111490554,0.017824563,39.96869869,0.02,0.005,0.02,0.005,0.006,0,0,0,0,0.2,0.07,0.2,0.3,0.3,0,0,0,0,0.3,0.3,0.3,0.3,0.3,0,0,0,0,0.626509352,0.01,0.149953993,0.0075,0.141,761.0028256,2.037308082,1,1953.025896,103.7933845,186.6997869,44.68628984,42.11273388,761.0028256,2.037308082,3093.358224,1271.152892
362,2,11,1,1,97.12756884,483.2014829,0.342166925,0,0,0,0.322,0,0,1.2,61.24882927,6.5,9.962372135,0,0,0,1.777874867,0.499908965,0.286400686,42.67187094,18.19209592,0.08,0.909664306,0.135,0.125,0.125,0.2,0.45,0.1,0,0,0,0,0.015,0.005,0.015,0.04,0.005,0,0,0,0,0.024,0.720765236,7.771008477,0.028756941,0.012672364,10.36327058,0.02,0.005,0.02,0.005,0.006,0,0,0,0,0.2,0.07,0.2,0.3,0.3,0,0,0,0,0.3,0.3,0.3,0.3,0.3,0,0,0,0,0.162444266,0.01,0.038880771,0.0075,0.037,326.2968461,0.046159177,1,454.802398,18.01913089,48.40839136,11.58646961,10.91918602,326.2968461,0.046159177,870.0785812,0
363,1,4,2,60,233.3105627,348.7317615,0,1.938421233,4,715.0235018,0.375479452,0.003922131,0.021352313,0.8,55.48690586,6.5,22.4149088,0.08791422,5.950953185,0.478610152,0,0.472849174,0.243925328,110.2734885,47.01237223,0.08,2.667605137,0.17,0.1,0.05,0.3,0.45,0.1,0,0,0,0,0.015,0.005,0.015,0.04,0.005,0,0,0,0,0.02475,2.744816633,6.766899096,0.064711941,0.010026317,23.38303828,0.02,0.005,0.02,0.005,0.006,0,0,0,0,0.2,0.07,0.2,0.3,0.3,0,0,0,0,0.3,0.3,0.3,0.3,0.3,0,0,0,0,0.407866996,0.01,0.091310764,0.0075,0.083,403.5707665,0.97458131,1,1175.309306,68.62041584,121.5443649,27.21060782,24.63737126,403.5707665,0.97458131,1821.867413,715.0235018
364,2,4,1,40.39612713,363.8625782,348.7317615,0,2.888184082,4,1065.361574,0.373224548,0.004409495,0.062653843,0.8,57.97634104,6.5,31.09376021,0.137107786,8.866725132,1.948143583,0,0.485498811,0.263716583,149.3767453,63.68307785,0.08,3.428116657,0.17,0,0,0,1,0,0,0,0,0,0,0,0,0.04,0,0,0,0,0,0.04,5.700752314,10.97049075,0.142112625,0.014938883,51.09621157,0,0,0,0.005,0,0,0,0,0,0,0,0,0.3,0,0,0,0,0,0,0,0,0.3,0,0,0,0,0,0.401470234,0.01,0.24088214,0.0075,0.181,1195.331625,10.71766278,1,1592.076946,142.5188078,119.6381297,71.78287779,53.83715834,1195.331625,10.71766278,3185.903208,1065.361574
364,2,10,1,2,34.134962,348.7317615,0.419705907,0,0,0,0.322,0.002828582,0,0.8,54.89424448,6.5,4.547319187,0.012862463,0,0,1.757525033,0.469595499,0.238850642,31.09457373,13.25640183,0.08,0.761392267,0.135,0,0,0,1,0,0,0,0,0,0,0,0,0.04,0,0,0,0,0,0.04,1.005471786,10.37696965,0.027982001,0.016020125,10.04980989,0,0,0,0.005,0,0,0,0,0,0,0,0,0.3,0,0,0,0,0,0,0,0,0.3,0,0,0,0,0,0.078962792,0.01,0.047377675,0.0075,0.036,29.88030143,0,0.166666667,55.23500762,4.189465775,3.92181867,2.353091202,1.764818402,4.980050238,0,72.4442519,0
365,2,4,5,60,301.8469981,348.7317615,0,2.15380137,4,794.4705575,0.375479452,0.004182975,0.021352313,0.8,56.38140503,6.5,27.19107146,0.113739571,6.612170205,0.580592273,0,0.477578146,0.251312207,128.1174273,54.61969384,0.08,3.04211931,0.17,0,0,0,1,0,0,0,0,0,0,0,0,0.04,0,0,0,0,0,0.04,5.058861886,10.21584744,0.113502707,0.011140352,40.96696015,0,0,0,0.005,0,0,0,0,0,0,0,0,0.3,0,0,0,0,0,0,0,0,0.3,0,0,0,0,0,0.321883258,0.01,0.193129955,0.0075,0.145,450.485919,2.307959262,1,1365.492346,126.4715471,95.92121098,57.55272659,43.16454494,450.485919,2.307959262,2141.396254,794.4705575
365,2,9,5,24,147.2726684,348.7317615,0.26005656,0,0,0,0.322,0.004076612,0,0.8,57.07698053,6.5,13.61280077,0.055494109,0,0,3.112090402,0.481110589,0.25683916,71.00369649,30.27066845,0.08,1.661339407,0.135,0,0,0,1,0,0,0,0,0,0,0,0,0.04,0,0,0,0,0,0.04,2.193914981,10.49121878,0.064599702,0.007650746,23.39849513,0,0,0,0.005,0,0,0,0,0,0,0,0,0.3,0,0,0,0,0,0,0,0,0.3,0,0,0,0,0,0.183845319,0.01,0.110307191,0.0075,0.083,358.435215,1.796977171,1,756.7667112,54.84787452,54.78590501,32.87154301,24.65365726,358.435215,1.796977171,1284.157883,0
366,2,1,7,96,391.8244601,483.2014829,0,0,0,0,0.37,0.064944606,0,1.2,56.53133171,6.5,32.58519933,2.116232938,0,0,0,0.478350041,0.252519253,128.3253236,54.70832528,0.08,3.037462136,0.135,0,0,0,1,0,0,0,0,0,0,0,0,0.04,0,0,0,0,0,0.04,4.011181372,10.71079799,0.119194937,0,43.506152,0,0,0,0.005,0,0,0,0,0,0,0,0,0.3,0,0,0,0,0,0,0,0,0.3,0,0,0,0,0,0.341834051,0.01,0.205100431,0.0075,0.154,192.6086379,0,1,1367.708132,100.2795343,101.8665473,61.1199284,45.8399463,192.6086379,0,1869.422726,0
366,2,1,7,72,380.00352,483.2014829,0,0,0,0,0.37,0.064449137,0,1.2,56.44664498,6.5,31.84508693,2.052388372,0,0,0,0.477914751,0.251838524,125.6547134,53.56977672,0.08,2.97955498,0.135,0,0,0,1,0,0,0,0,0,0,0,0,0.04,0,0,0,0,0,0.04,3.93471092,10.70777328,0.116681382,0,42.58870432,0,0,0,0.005,0,0,0,0,0,0,0,0,0.3,0,0,0,0,0,0,0,0,0.3,0,0,0,0,0,0.334625534,0.01,0.20077532,0.0075,0.151,192.6086379,0,1,1339.244418,98.367773,99.71840911,59.83104547,44.8732841,192.6086379,0,1834.643568,0
366,2,4,1,48,271.0891915,348.7317615,0,6.030643836,4,2224.517561,0.375479452,0.004072083,0.021352313,0.8,59.40853438,6.5,25.08535938,0.10214966,18.51407658,0.535630449,0,0.492093029,0.274076994,151.3183987,64.51085373,0.08,3.364611621,0.17,0,0,0,1,0,0,0,0,0,0,0,0,0.04,0,0,0,0,0,0.04,5.59514725,10.00165063,0.131246288,0.031192985,46.41059844,0,0,0,0.005,0,0,0,0,0,0,0,0,0.3,0,0,0,0,0,0,0,0,0.3,0,0,0,0,0,0.364654702,0.01,0.218792821,0.0075,0.164,906.3640775,8.040315693,1,1612.771343,139.8786812,108.6671012,65.20026072,48.90019554,906.3640775,8.040315693,2889.821975,2224.517561
367,1,6,2,55.691971,346.2224471,348.7317615,0,3.800909033,4,1402.037514,0.358299064,0,0.056221317,0.8,53.91342052,6.5,28.75822584,0,11.66879073,1.616825324,0,0.463989503,0.230120997,168.0727681,71.65366438,0.08,4.197688267,0.17,0,0,0,1,0,0,0,0,0,0,0,0,0.04,0,0,0,0,0,0.04,6.980503726,10.02956607,0.1461851,0.019659874,52.30855847,0,0,0,0.005,0,0,0,0,0,0,0,0,0.3,0,0,0,0,0,0,0,0,0.3,0,0,0,0,0,0.410995817,0.01,0.24659749,0.0075,0.185,275.2960304,0.069238766,1,1791.34161,174.5125932,122.4767533,73.486052,55.114539,275.2960304,0.069238766,2492.296816,1402.037514
367,1,5,3,55.89141302,336.7714359,348.7317615,0,2.657259538,4,980.1806686,0.351498494,0,0.07002363,0.8,56.08796913,6.5,27.63280075,0,8.157786782,1.934949012,0,0.476050376,0.248924265,141.2904465,60.2356845,0.08,3.375583335,0.17,0,0,0,1,0,0,0,0,0,0,0,0,0.04,0,0,0,0,0,0.04,5.613392551,10.73890243,0.131581946,0.013744446,47.36730028,0,0,0,0.005,0,0,0,0,0,0,0,0,0.3,0,0,0,0,0,0,0,0,0.3,0,0,0,0,0,0.372171645,0.01,0.223302987,0.0075,0.167,775.772362,0.530830536,1,1505.892112,140.3348138,110.9071502,66.54429013,49.9082176,775.772362,0.530830536,2649.889777,980.1806686
367,1,5,2,45.88022965,323.390159,348.7317615,0,2.628629415,4,969.6199038,0.351180668,0,0.070668683,0.8,56.20035783,6.5,26.78093288,0,8.069892305,1.892573264,0,0.476638205,0.249842885,137.167553,58.47799091,0.08,3.269395747,0.17,0,0,0,1,0,0,0,0,0,0,0,0,0.04,0,0,0,0,0,0.04,5.436808963,10.76906494,0.128101141,0.013596359,46.12119277,0,0,0,0.005,0,0,0,0,0,0,0,0,0.3,0,0,0,0,0,0,0,0,0.3,0,0,0,0,0,0.3623808,0.01,0.21742848,0.0075,0.163,768.2098769,0.530830536,1,1461.949773,135.9202241,107.9894785,64.79368709,48.59526532,768.2098769,0.530830536,2587.989135,969.6199038
367,1,7,3,8,146.7316546,348.7317615,0.419705907,0,0,0,0.322,0,0,0.8,54.32063814,6.5,13.57527802,0,0,0,5.24680366,0.46635127,0.233796648,94.90185904,40.4590585,0.08,2.350943465,0.135,0,0,0,1,0,0,0,0,0,0,0,0,0.04,0,0,0,0,0,0.04,3.104585411,10.00369677,0.08233014,0.012095385,29.68702856,0,0,0,0.005,0,0,0,0,0,0,0,0,0.3,0,0,0,0,0,0,0,0,0.3,0,0,0,0,0,0.233255224,0.01,0.139953135,0.0075,0.105,173.430267,0.069238766,0.666666667,674.3176417,51.74309018,46.34003791,27.80402274,20.85301706,115.620178,0.046159177,936.7241468,0
367,1,7,3,7.757575758,137.8120064,348.7317615,0.419705907,0,0,0,0.322,0,0,0.8,54.35991766,6.5,12.95153261,0,0,0,5.005727954,0.466576482,0.234147305,90.39231957,38.53652798,0.08,2.237461036,0.135,0,0,0,1,0,0,0,0,0,0,0,0,0.04,0,0,0,0,0,0.04,2.95472392,10.00120147,0.078398422,0.012366547,28.26154992,0,0,0,0.005,0,0,0,0,0,0,0,0,0.3,0,0,0,0,0,0,0,0,0.3,0,0,0,0,0,0.222055035,0.01,0.133233021,0.0075,0.1,168.9201103,0.069238766,0.646464646,622.8125733,47.75311386,42.77811746,25.66687048,19.25015286,109.2008794,0.044760414,867.5064678,0
368,1,5,5,36,289.3765948,348.7317615,0,2.798352275,4,1032.225405,0.375479452,0,0.054987117,0.8,57.83389975,6.5,26.34412187,0,8.590941486,1.448587323,0,0.484816897,0.262646992,129.7615569,55.32062781,0.08,2.987175199,0.17,0,0,0,1,0,0,0,0,0,0,0,0,0.04,0,0,0,0,0,0.04,4.967493125,12.27525626,0.138133885,0.014474236,49.68909352,0,0,0,0.005,0,0,0,0,0,0,0,0,0.3,0,0,0,0,0,0,0,0,0.3,0,0,0,0,0,0.390414306,0.01,0.234248584,0.0075,0.176,1423.507988,1.459783975,1,1383.015695,124.1873281,116.3434632,69.80607795,52.35455846,1423.507988,1.459783975,3170.674895,1032.225405
368,1,9,5,24,238.5921753,348.7317615,0.26005656,0,0,0,0.322,0,0,0.8,55.62493389,6.5,19.54780595,0,0,0,4.468921591,0.473592955,0.245086255,106.9837117,45.60985733,0.08,2.580659402,0.135,0,0,0,1,0,0,0,0,0,0,0,0,0.04,0,0,0,0,0,0.04,3.407941387,11.35677389,0.105364971,0.006124582,38.22267397,0,0,0,0.005,0,0,0,0,0,0,0,0,0.3,0,0,0,0,0,0,0,0,0.3,0,0,0,0,0,0.30032101,0.01,0.180192606,0.0075,0.135,767.9991625,0.729891988,1,1140.246433,85.19853467,89.49566091,53.69739655,40.27304741,767.9991625,0.729891988,2177.640127,0
368,1,3,5,18,239.6530567,483.2014829,0.145692495,0,0,0,0.322,0,0,1.2,55.61376743,6.5,19.61295813,0,0,0,1.371870139,0.473532977,0.244992626,84.54380666,36.04315926,0.08,2.039835115,0.135,0,0,0,1,0,0,0,0,0,0,0,0,0.04,0,0,0,0,0,0.04,2.693745058,11.3521309,0.083230557,0.004704215,30.23624324,0,0,0,0.005,0,0,0,0,0,0,0,0,0.3,0,0,0,0,0,0,0,0,0.3,0,0,0,0,0,0.237570483,0.01,0.14254229,0.0075,0.107,768.4930828,0.729891988,1,901.0789816,67.34362646,70.79600382,42.47760229,31.85820172,768.4930828,0.729891988,1882.777391,0
369,2,6,1,60,400.8725074,348.7317615,0,3.49835309,4,1290.434006,0.376706849,0.064153444,0.01886121,0.8,58.74219179,6.5,33.74879112,2.165101188,10.73994399,0.636543035,0,0.489083321,0.269344365,164.6037776,70.17474617,0.08,3.714708782,0.17,0,0,0,0,0.7,0.2,0.1,0,0,0,0,0,0,0.005,0.24,0.1,0,0,0.0615,9.497656901,8.777898959,0.125300841,0.01809493,44.90723902,0,0,0,0,0.006,0.005,0,0,0,0,0,0,0,0.3,0.4,0,0,0,0,0,0,0,0.3,0.3,0,0,0,0.366956296,0.01,0.204648704,0.0075,0.143,651.2646645,0.979590745,1,1754.368654,237.4414225,109.3529762,60.98531365,42.58457246,651.2646645,0.979590745,2856.977194,1290.434006
369,2,6,1,48,352.0322539,348.7317615,0,2.952956445,4,1089.254091,0.375479452,0.004346945,0.095017794,0.8,58.67061125,6.5,30.51567758,0.132649978,9.065576287,2.899532353,0,0.488754051,0.268827014,148.6057357,63.35437701,0.08,3.358975931,0.17,0,0,0,0,0.7,0.2,0.1,0,0,0,0,0,0,0.005,0.24,0.1,0,0,0.0615,8.58812973,8.714549334,0.112306299,0.015273913,40.36569413,0,0,0,0,0.006,0.005,0,0,0,0,0,0,0,0.3,0.4,0,0,0,0,0,0,0,0.3,0.3,0,0,0,0.329845386,0.01,0.183952235,0.0075,0.128,635.9429715,0.979590745,1,1583.859425,214.7032433,98.29392513,54.81776594,38.27792277,635.9429715,0.979590745,2626.874845,1089.254091
369,2,6,1,60.23957159,327.8669731,348.7317615,0,2.798352275,4,1032.225405,0.375479452,0.004270345,0.095017794,0.8,58.71767698,6.5,28.93073244,0.12354421,8.590941486,2.748934363,0,0.488970685,0.269167382,140.6911606,59.98019379,0.08,3.176778738,0.17,0,0,0,0,0.7,0.2,0.1,0,0,0,0,0,0,0.005,0.24,0.1,0,0,0.0615,8.122293369,8.74685853,0.106719192,0.014474236,38.38869718,0,0,0,0,0.006,0.005,0,0,0,0,0,0,0,0.3,0.4,0,0,0,0,0,0,0,0.3,0.3,0,0,0,0.313690497,0.01,0.174942777,0.0075,0.122,618.1500377,0.979590745,1,1499.504845,203.0573342,93.47976809,52.13294759,36.40317892,618.1500377,0.979590745,2503.707702,1032.225405
369,2,5,1,60,413.7231837,348.7317615,0,2.100320366,4,774.7430732,0.382142466,0.063741766,0.007829181,0.8,58.78670186,6.5,35.05562343,2.234507331,6.447983524,0.274456838,0,0.489287478,0.269665177,153.0148368,65.23408812,0.08,3.449778321,0.17,0,0,0,0,0.7,0.2,0.1,0,0,0,0,0,0,0.005,0.24,0.1,0,0,0.0615,8.82029058,8.816140726,0.116986479,0.010863726,42.23618299,0,0,0,0,0.006,0.005,0,0,0,0,0,0,0,0.3,0.4,0,0,0,0,0,0,0,0.3,0.3,0,0,0,0.345129952,0.01,0.19247632,0.0075,0.134,651.2646645,0.979590745,1,1630.852203,220.5072645,102.8487258,57.35794324,40.05166726,651.2646645,0.979590745,2703.862059,774.7430732
369,2,12,1,24,291.3588028,348.7317615,0.26005656,0,0,0,0.322,0.004834771,0.1,0.8,58.8688573,6.5,22.70790034,0.109787493,0,2.270790034,5.191366559,0.489663121,0.270255544,119.6648054,51.01612772,0.08,2.692986805,0.135,0,0,0,0,0.7,0.2,0.1,0,0,0,0,0,0,0.005,0.24,0.1,0,0,0.0615,5.467776787,8.812025943,0.091446233,0.005311976,33.20057241,0,0,0,0,0.006,0.005,0,0,0,0,0,0,0,0.3,0.4,0,0,0,0,0,0,0,0.3,0.3,0,0,0,0.271296106,0.01,0.151299751,0.0075,0.106,530.1474625,0.783672596,1,1275.403193,136.6944197,80.84623959,45.08732592,31.48339138,530.1474625,0.783672596,2100.445705,0
369,2,12,1,24,290.6476142,348.7317615,0.26005656,0,0,0,0.322,0.004831818,0.1,0.8,58.86998905,6.5,22.66631623,0.109519509,0,2.266631623,5.181859807,0.489668285,0.270263661,119.4412449,50.92081826,0.08,2.687888302,0.135,0,0,0,0,0.7,0.2,0.1,0,0,0,0,0,0,0.005,0.24,0.1,0,0,0.0615,5.457424907,8.812748475,0.091282875,0.005322669,33.14090725,0,0,0,0,0.006,0.005,0,0,0,0,0,0,0,0.3,0.4,0,0,0,0,0,0,0,0.3,0.3,0,0,0,0.270808556,0.01,0.151027849,0.0075,0.105,529.9003384,0.783672596,1,1273.020457,136.4356227,80.70094981,45.00629893,31.42681219,529.9003384,0.783672596,2097.274151,0
369,2,10,1,2,59.52055609,348.7317615,0.419705907,0,0,0,0.322,0.003250391,0,0.8,61.27408825,6.5,6.900111471,0.02242806,0,0,2.666872093,0.500011405,0.286562547,37.78299484,16.10784461,0.08,0.804969036,0.135,0,0,0,0,0.7,0.2,0.1,0,0,0,0,0,0,0.005,0.24,0.1,0,0,0.0615,1.634390113,10.34757753,0.033904604,0.014997292,12.18958638,0,0,0,0,0.006,0.005,0,0,0,0,0,0,0,0.3,0.4,0,0,0,0,0,0,0,0.3,0.3,0,0,0,0.099606334,0.01,0.055549686,0.0075,0.039,398.4303279,0.783672596,0.166666667,67.11601921,6.809958804,4.947114608,2.758967762,1.926520592,66.40505464,0.130612099,150.0942477,0
